"Фильм
","Рецензия
",Оценка
Помни,"Дивная история жизни Леонарда Шелби, человека потерявшего память после убийства жены. Месть овладевает им, становясь смыслом существования. Он просыпается и незнает, где сейчас находится, лишь тату на теле и фотографии с полароида помогают ему определить курс дальнейших действий.Когда он закрывает глаза, то видит свою любимую жену, которой уже нет. Память Ленни остановилась именно на том моменте, всячески отказываясь подчиняться, но он помнит, что должен сделать...

Кристофер Нолан запутывает зрителя вместе с главным героем, как Леонард мечется в непонимании, так и я пытаюсь ухватиться за несуществующую ниточку, дабы распупать этот загадочный клубок. Оригинальное восприятие, предложенное режиссёром, запутывает всё происходящее ещё больше, оставляя такую бешенную интригу. Временами, в середине фильма кажется, что можно промотать до конца и узнать развязку, тем самым не отставая от сюжета. Но это обманчивое ощущение, в фильме важна каждая деталь, каждая надпись.

После просмотра доходит до абсурда, что ты отказываешься понимать реальность, запутывшись в собственных событиях и времени. Я не могу передать все эмоции, впечатления и восхищения, не расскрыв основные вехи киноленты. Здесь настолько всё взаимосвязано, что малейшая фраза может оказаться спойлером, лучший совет - это стоит увидеть лично.

Великолепное кино, ориганально снятое начанайющим мастером. Думаю мало людей сомневалась, что после 'Мементо' Нолана ждёт блистальное продожение карьеры, так оно и вышло. Символично, что из всех главных фильмов Кристофера эту картину я посмотрел в последнию очередь, забыв про хронолигию. И я вам скажу, что это того стоит. Гениальное кино, до боли напоминающее линчевский 'Малхолланд Драйв' , напоминает не сюжетом, а скорее теми эмоциями, которые были у меня после просмотра.

Некоторые воспоминания действительно стоит забыть, а вот этот фильм стиреть из памяти просто не получится, такое не забывается.

Шикарно! Браво Нолан...

9,5 из 10",1
Помни,"В мире существует много форм извращения и, преимущественно, это касается каких-то физических проявлений. Режиссёр Нолан, тот ещё извращуга, выбирает же подход сугубо психологический. И, мало того, что смакует действительно серьёзные проблемы, имеющие место быть в реальности, так ещё и зрителя втягивает в этот безумный омут. На такое способен либо гений, либо психопат и пойди разбери, что ещё хуже - циничная мокруха какого-нибудь Тарантино или лиховерть Кристофера.

Вообще, ещё со своего полноценного дебюта в 99-м режиссёр показал, что имеет стиль. Тогдашний персонаж Джереми Теобальда ввязался в тёмное дело из интереса совершенно рефлексионного, тут же герой не имеет особого выбора, двигаясь по сюжету, ориентируясь на обрывки фотокарточек и фраз. В обоих случаях идёт игра со временем и монтажом, но в «Помни» эта игра перерастает в адский пазл, который собрать с первого раза под силу не каждому.

Сам Нолан говорил, что память у него очень даже хорошая и в данной картине это «проклятие» возводится в апогей, не позволяя ни дедукции, ни математическим расчетам придти к заключению самостоятельно. Последние 15 минут, конечно, становятся более предсказуемыми и вот тут встаёт вопрос: стоила ли эта головоломка того, чтобы придти к тому, к чему приходит классический психотрил?

Гай Пирс весьма внушителен в роли потерявшего жену и память человека, Кэрри-Энн Мосс, после нашумевшей «Матрицы», дополняет своим образом безысходность происходящего. Даже переключение цветов в кадре движется по своей траектории, создавая историю. Всё это погружает наблюдателя в некий сюр происходящего, где можно познакомиться не только с лихим сюжетом, но и с человеческой подлостью. Но именно те «узлы», что завязывает постановщик, завязаны так массивно, что к середине картины хочется всё бросить и не вспоминать про этот опыт. Это именно тот момент, когда про фильм можно сказать: «сильно так, что даже не поднять».

7 из 10",0
Помни,"Память интерпретирует, а не фиксирует

Прошло полчаса, а я все пытаюсь понять, что же произошло на самом деле, и моя версия напрямую касается этой фразы. Сэмми-Ленни — созвучные имена и, кажется, память Леонарда сыграла с ним злую шутку: она не фиксировала его наблюдения за пациентом, а подменила героев (его самого на Сэмми). А Тэдди — аферист, использующий Леонарда в своих целях: убийств наркоторговцев было уже, кажется, немало (на это указывает фраза, что люди с именем 'Дж. Г' море!)

Это для тех, кто, возможно, как и я поначалу, не понял смысл (но за свою правоту не ручаюсь, хотя и похоже на истину!).

Что касается впечатлений, то картина оригинальна и интересна — это радует теперь, в 2017 году. Атмосфера мрака.

С того и мучаюсь, что не пойму, куда несет нас рок событий!

Так и здесь: не понимаешь совершенно, куда несет нас 'рок событий': кто враг, кто друг; кто убийца, в конце концов, кому верить. И даже по окончании не сразу осознаешь, что ты посмотрел и как докопаться теперь до истоков.",0
Помни,"Очень сложный фильм, который заставляет не отрываться от экрана. потому что иначе понять будет сложно.

Вообще люблю именно такие фильмы: запутанные, непонятные.

Гай Пирс отлично справился со своей задачей и сыграл, по-настоящему, правдоподобного человека без кратковременной памяти. После его игры начинаешь не то чтобы жалеть, но, наверно, сочувствовать герою. Все эти татуировки на теле, фотографии, подписанные собственной рукой- надеяться можно только на это, когда ничего не помнишь. Жить и постоянно осознавать, что тебя могут обмануть. Говорить с человеком, утверждающим, что он твой друг и не помнить его. Это ужасно...

Вообще необычный сюжет, не видела еще фильмов, затрагивающий эту проблему, кроме, пожалуй '50 первых поцелуев', но там все представленно в виде комедии, и у главной героини есть родственники, настоящие друзья, в то время как в этом фильме главный герой одинок.

Понравилась постановка сюжета, когда он идет наоборот. Это интересно, но в то же время сложнее воспринимается, но так до последнего момента не знаешь того ли он убил и почему именно его. Хотя главный герой и сам не знает, точнее не помнит.",0
Помни,"Не скажу, что восторг, но понравилось очень. Идея про психические отклонения не нова, но как её обыграли, как преподнесли!

В первую очередь, обратное действие фильма. Заставляет работать мозг и выстраивать в голове какую-то логическую цепочку, высказывать предположения и с интересом ждать финала: угадала или нет? В конце уже начинаешь предвидеть развязку, но интерес и некое волнение все равно не покидают.

И, разумеется, не могу обойти стороной актера. При просмотре фильма получила огромное эстетическое удовольствие.

За разминку для мозга и отдых для глаз.

9 из 10",0
Помни,"Некоторые из нас пытаются сделать мир лучше. Но если уж ты встал на этот путь, держи ситуацию под контролем. Иначе в конце тебя убьют...ну или в начале.

Пересказывать сюжет фильма я не стану. Тем более не такой уж он и сложный или запутанный, как, например, в 'Револьвере'. Другой вопрос, что подан он в совершенно необычной манере, и распутать все сюжетные перипетии вам удастся лишь после второго или третьего просмотра. По крайней мере, без перемотки назад точно не обойдется.

Нолан опять создал 'артхаус массового потребления'. Клубок событий настолько прочный, что хаос, творящийся на экране, заставляет голову раздуваться с каждой минутой все сильнее и сильнее. Однако данный аспект совершенно не отталкивает зрителя, а наоборот заставляет сконцентрироваться на фильме, отложив остальные дела на пару часов. В итоге, зритель выходит с просмотра радостный, счастливый (особенно если он все-таки понял сюжет) и идет рассказывать о 'Помни' своим друзьям. Так о фильме и узнает весь мир.

В плане реализации к данному кино придраться практически невозможно. Реалистичные декорации, замечательные актеры позволяют погрузиться в мир полностью и еще долго держать его в памяти. Ну и осознавать, конечно, что другого такого фильма нет и быть не может. Данная картина является оригиналом, пусть и содержащим некоторые особенности предшествующих творений кинематографа.

Что же касается идеи 'Помни', то она проста - не имейте дел с ненадежными людьми. Ухаживайте за ними, создайте для них хорошие условия, но не пытайтесь вернуть их, особенно если пути назад нет. Лейтенант попытался восстановить справедливость, помочь хорошему парню...и где он теперь?

Итак, фильм получился качественным, интересным, захватывающим и не без толики смысла. Не сомневаюсь, некоторые люди будут стараться найти в нем какую-то глобальную истину, пытаясь доказать, что остальные ничего не понимают. Так вот, друзья, ее здесь нет. Это просто обычная история, обычного больного человека, представленная, правда, в формате совершенно нетипичного фильма. И именно за эту «нетипичность» меньше

7 из 10

я поставить не могу. Хотя и больше, впрочем, тоже.",0
Помни,"Медленно тающее на полароидном снимке лицо убитого, короткий щелчок затвора фотокамеры, тихий стук упавшей на пол гильзы, рокочущий звук выстрела… От начала к концу… Нет, нет, нет! От конца к началу... Вот только начало не дано помнить. Жизнь разделилась на «до» и «после». После воспоминания об убитой жене в голове пустота. Единственные помощники – факты. Факты, запечатленные немыми чернилами на коже. Номер 1, 2, 3, 4… В неумолимой арифметической прогрессии. Только они ведут к цели. И еще странные надписи в уголках снимков, которые вводят в еще большее смятении – «Не верь ему, он лжет». Все действия сводятся к одной цели – найти его – Джона Дж. Именно он когда-то, возможно вчера, а возможно годы назад убил жену. И в этот факт невероятно хочется верить. Просто необходимо верить.

Мир не бывает прост. Особенно когда ты болен особой формой амнезии. Когда заведомо идешь по ложному пути, идешь по жизни почти вслепую, проживая каждые данные судьбой мгновения, озаренные тусклым светом разума. Каждая минута дарит новое знание, которое чрезвычайно важно. Но болезнь его стирает, как ластик. И не известно, кто друг, кто враг, где тусклый свет граничит с темнотой, где правда граничит с ложью. В адском театре судьбы очень легко стать марионеткой. Кукловодом выступает Натали, которая невольно становится участницей представления. Для нее Леонард – не больше чем средство достижение собственной цели, не больше чем незнакомец в костюме её друга. Еще более туманен Тедди. Он мало похож на друга, хотя очень хочет казаться им, и не похож на врага, хотя его лицемерные глаза настойчиво обманывают. Но именно эти двое получают пропуск в жизнь Леонарда, незаметно становятся частью его истории.

Собирая судьбу по клочкам бумаги, сбивчивым соображениям Леонард всегда говорит об одном: «Вы слышали историю Сэмми Джэнкиса?». История амнезии Сэмми – всего лишь воспоминание из прошлого, фантомный отпечаток. Но главный герой придает ей огромное значение. Для него важно не стать Сэмми. Для него важно помнить. Не забыть о чем-то очень важном – о своей цели. Не дать умереть последнему островку надежды.

… есть какие-то мелкие детали, которые ты НЕ хочешь вспоминать…

Я могу заставить тебя вспомнить только то, что кажется правдой тебе самому… Тебе не нужна правда — ты выдумываешь свою собственную…

Леонард, который по сути лишен многого в жизни, между тем сам выбирает свой путь. Он идет по тропе фактов уверенно, не замечая, что сам является автором некоторых из них. В этом, собственно, и заключается идея «Помни» - человеку нужна цель, пусть даже она жестока, пусть даже это путь мести, путь крови, путь лжи. Но это путь, выбранный самолично, путь, ради которого стоит жить. Прожить загубленную навечно жизнь во имя памяти.

Кристофер Нолан всегда останавливается на шаг от шедевра. Так вышел слабоватым «Темный рыцарь», что-то помешало «Началу» стать лучшим из лучших. То же случилось и с «Помни». Выбрав отличный ход – обратный отсчет событий и философскую глубину сюжета, Ноланы добавили в и без того не совсем адекватное кино лишние детали, которые символично потянули «Помни» на дно. В итоге бомба превратилась в бомбочку, шедевр в «неплохой фильм», который мы, конечно, будем помнить, но не более.

6 из 10",0
Помни,"Этот фильм очень трудно смотреть потому что он состоит из множества кадров которые расположены в разноброс. Фильм получился очень мрачным он наполовину состоит из черно белой съемки. Самое интересное в этом фильмы это татуировки главного героя. С помощью которых он проснувшись утром узнает что случилось и что ему делать дальше.

Актер сыгравший Ленни был восхитителен. Он сыграл так как никто бы не смог. Такое ощущение складывается что он на самом деле страдает потерей памяти.

До середины фильмы ты совершенно не понимаешь что происходит, и только в конце все складывается как законченный паззл.

Я не могу сказать что этот фильм мне понравился и я буду смотреть его снова.

Но как говорится все в нашей жизни нужно попробывать.

6 из 10",0
Помни,"Немного параноидальный фильм с очень интересной идеей амнезии главного героя, дающей огромную свободу для полета фантазии. Насчет шедевра я бы, пожалуй, все же не согласился бы - и непонятности в фильме также нет. Развязку сделали достаточно оригинальную и интересную.

Общее впечатление от фильма - на 8 из 10.",0
Помни,"Наткнулся я на этот фильм достаточно банально - шарился в 'топ 250' на нашем всеми любимом сайте. Многочисленные положительные отзывы, оценка и рейтинг кинокритиков, (который зашкаливает за 90!). Кто же не захочет посмотреть такой фильм, который всех удивил и большинству понравился? Фильм действительно немного удивил, но не смотря на все, я остался равнодушным. А теперь поподробнее.

С самого начала мы видим выделяющую особенность. Это хронологическая последовательность. Вернее ее здесь нет - это фильм наоборот. Вначале нам показывают финал и события идут от конца к началу. Вроде бы есть какая-то интрига. Главный герой страдает редким заболеванием - каждые 5-10 минут забывает все, что было до этого, а последнее, что у него всплывает в голове - это смерть собственной жены. Да, воспоминания не из приятных. У него куча врагов и все они хотят его использовать. У него нету друзей, его лучшие союзники - фотокарточки, записки и татуировки на теле. Каждый день он просыпается и мечтает отомстить.

Вроде как бы оригинально и хронология подобрана идеально, чтобы показать жизнь такого человека. Правда уже на 40-ой минуте все начинает надоедать, все буквально застывает на месте. но ближе к середине у фильма вроде открывается новое дыхание и ты думаешь сейчас что-то произойдет что-то сногсшибательное. Но что может произойти, если финал нам уже показан?

Как говорится в одной песне - 'Живи моментом', что собственно наш персонаж и делает. Настоящий финал (или точнее говоря начало событий) меня немного разочаровали. Они были предсказуемы.

Игра актеров никакая, может быть из-за того, что смотрел в русском дубляже. Музыкальное сопровождение тоже не примечательное. Кто-то еще вспоминал про юмор. Так вот: тут его нет!

Если вам все-таки понравилась задумка, а конец нет - посмотрите лучше недавно вышедший 'Остров проклятых' с Леонардо ДиКаприо.

Итог: оригинально, но скучно.

5 из 10",0
Помни,"Пустой фильм, в принципе не имеющий ни четкого начала, ни вразумительного конца. Идет повествование о блондинистом дураке с лицом как у Бреда Питта, который вроде бы хочет отомстить за жену. На кой черт ему это надо? Он сам не знает, а я тем более. Абсолютно безмозглый тип этот Ленни. Болезнь у него, конечно, страшная, но еще страшнее то, как он с этой болезнью живет. Напридумывает себе целей и 'фактов' и притворяется, что смысл его жизнь все таки имеет. Хотя объективно судить о его поступках мы не можем, т. к. в его шкуре (тьфу-тьфу-тьфу) не бывали. И вообще может ли существовать суть жизни в его положении? И может быть не такой уж он и безмозглый?..

Его то ли друзья, то ли враги кажется пытаются использовать его для своих целей. Их всего то двое. Мда...

Лени хочет думать, что найдя убийцу и отправив его на тот свет( причем неважно сколько он таких найдет и убьет), то заживет счастливо. Всем людям со стороны ясно, что это не так. Да и ему тоже в глубине души. Ему прощается, а вот нам... Ведь у каждого из нас так или иначе тоже есть такая вещь, заполучив которую, как нам кажется, мы обретем счастье. Увы или не увы, но это не так. Все иллюзия. Чем больше мы получаем, тем больше хотим. Это закон.

Главный герой не исключение, вот только он добивается одной и той же цели все время, снова и снова, т. к. он забывает о том, что ее достиг; он хочет забывать об этом каждый раз, потому что существовать без смысла для него страшнее всего(другой смысл придумывать почему-то не хочет). Мы же помним все. Это единственная разница между нами.

7 из 10",0
Помни,"Я редко плыву против течения. Как бы если тысячи умных людей сказали, что это гениальный шедевр, то я соглашаюсь. Я никогда не пойму всю гениальность 'Войны и мира', хотя читал и понял о чём всё это, но я никак не могу понять в чём глубина этих простых идей. Или же 'Преступление и наказание'. Как можно задумываться над этим романом в котором все ответы лежат на поверхности? Не знаю. Но много лет подряд много людей твердят, что это классика и это шедевр, и я готов согласиться. Хотя по-моему есть более достойные шедевры и есть замечательные классические произведения, которыми не стыдно восторгаться. Один рассказ Хэменгуэя, даёт, по-моему, большую пищу для размышлений. Но, я один не могу же быть прав. Поэтому я согласен, что 'Война и мир' - великое произведение, а 'Преступление и наказание' - классика. Наверно я просто чего-то недопонимаю. Вот так и плыву по течению. Не подумайте, что я безволен или не имею собственного мнения, оно-то как раз есть. Но я ещё и разумный человек, и понимаю, что мне не всё дано понять, и возможно в этих произведениях, я что-то упускаю. Что-то очень важное. В общем, по моей позиции, я редко вступаю в противоречия, когда огромное число людей говорит, что это гениально. Но не в этот раз.

'Помни' фильм оригинальный, не без изюминки, но не шедевр. Мне преподносили его как очень необычный, с доселе небывалой историей, с неожиданным финалом. И вот тут-то я много раз не соглашусь. Я не говорю уже о том, что авторы очень неправдоподобно показали самого главного героя и его заболевание. Мало того что он путает то, чем болеет. Но в рамках своего заболевания он не может усваивать информацию о своём заболевании, следовательно не может про неё рассказывать. Но это мелочи. Я к такому готов не придираться. Проблема в другом. Фильмы про больных антероградной амнезией уже были, и гораздо более удачные, и ничего нового и необычного этот не показывает. Второе, на что любят указывать мне, это необычная подача сюжета, маленькими фрагментами в обратном порядке. Неужели кто-то думает, что за сотню лет авторских фильмов, с тысячами авторов оригинального жанра, Нолан - оказался первым, кто до этого додумался? Конечно же нет. Фильмы с такой последовательностью подачи сюжета уже были. Конечно, данный приём тут пришелся очень к месту, но это не прорыв, а простой приём уже много раз использовавшийся в кинематографе. И в третьих - финал. Понимаете, я скорее всего, просто перегорел. Ведь после всего сказанного об этом фильме, главной идеей был необычный и неожиданный финал. И я ждал его. Но есть одно 'НО'. Пока смотришь этот фильм уже в самом начале понимаешь, что его главный герой живёт не воспоминаниями, а целью. И цель эта найти убийцу. Именно найти. Потому как убить - это уже чисто технически. И, главное, тут никакой дилеммы нет. Убить у него точно получился, потому как он сможет с этим жить дальше. А сможет ли герой жить без своей основной цели? Что же будет дальше, после того как он найдёт убийцу? Тут три варианта. Либо он доживает свои дни в психушке. Либо прописывает пулю себе в висок. Либо находит новую цель. Эти мысли меня посетили в первые 15 минут просмотра фильма. Дальше, я в напряжении ждал, что же будет в конце. Как же будет развиваться финал. Ведь он просто сногсшибательно необычный. Честно сказать, я был очень разочарован финалом, ожидал увидеть что-то новое и необычное, а не то, о чём мне стало понятно уже в первые минуты просмотра. Увы, я не получил того, на что очень надеялся.

Поэтому, по-моему мнению, фильм очень сильно переоценен. Я повторяюсь, что фильм оригинален и в меру необычен, но ждать от него чего-то сверхъестественного не стоит. Иначе можете повторить мою историю. И будете сидеть таким же снубом и гнусавить про то, как всё получилось не так как должно быть.",-1
Помни,"Как я отношусь к творчеству Кристофера Нолана? Скорее положительно, чем отрицательно. Но творчество его считаю очень неровным. После замечательных во многих отношениях фильмов Бессонница, Престиж, Начало, Интерстеллар, вспоминаются совершенно безликие и бессмысленные фильмы. Взять хотя бы три фильма серии 'Тёмный рыцарь'. Чтобы так издеваться над вселенной Бэтмена, нужно её просто люто ненавидеть. Ну и 'Помни' я бы назвал абсолютной бессмыслицей.

После просмотра этого фильма, у меня остался единственный вопрос. Зачем всё это было снято? В чём смысл? О чём нам пытались рассказать? Достаточно простая история, но с очень запутанной подачей. Я уже не говорю об огромном количестве несостыковок в сюжете. На эти мелочи редко кто по-настоящему обращает внимание. Давайте не будем даже это поднимать. Но в остальном, в чём изюминка фильма? Да, тема выбрана несколько интересная. Я специально не говорю слово 'необычная', потому как фильмов основанных на какой-либо форме амнезии главного героя было уже снято много. Более того, многие из тех фильмов имели гораздо более глубокую проработку темы, и гораздо более интересный сюжет. Конечно приправили фильм чисто Тарантиновскими криминальными личностями. Второстепенные герои сплошь уголовники, но им почти не уделяется внимания, весь фильм крутится вокруг главного героя. То, что сцены 'Помни' расставлены в обратном порядке, не оригинально, хотя, вполне оправдано в данном случае.

С другой стороны этот момент скорее запутывает очень простую историю. Конечно, понятно, что человеку с аналогичным заболеванием как у главного героя очень сложно разобраться в даже в таких простых сюжетах, и зрителя как бы ставят на это место, но это не доставляет серьёзных неудобств. Скорее такой порядок повествования похож на большие пятна грязи на экране, которые нет возможности убрать. Это сбивает с просмотра, но не мешает понимать сюжет. Для чего это сделано? Скорее всего, чтобы конец фильма оказался началом истории. Но, к сожалению, финал фильма, и, соответственно, начало истории получились очень предсказуемыми. Поэтому понять, для чего всё это сделано, я так и не смог.

Если бы фильм пугал, или удивлял, или имел непредсказуемую развязку, то я был бы готов признать его ценность. Но увы, 'Помни' ничего этого не делает, поэтому - это не мой выбор.

4 из 10",-1
Помни,"Я очень рад, что долго откладывал просмотр этого фильма. Не специально. Просто ждал удобного случая. Чтобы никто не мешал и не отвлекал, чтобы было серьёзное настроение, чтобы посмотреть от начала и до конца, не прерываясь на житейские проблемы. Вот и получилось, что в результате я посмотрел этот фильм через 19 лет после его выхода.

И я, как бы там не было, очень рад, что посмотрел это произведение с такой большой задержкой. Вся шумиха вокруг этого фильма давно улеглась, затихли баталии между фанатами с пеной у рта, можно спокойно посмотреть фильм, не отвлекаясь на чужое мнение и другие субъективные факторы.

И что же я получил в результате? Очень трудно сказать. Что-то новое и до сих пор не виданное рядовому зрителю? Сомнительно. Какую-то яркую новую идею и совершенно неизбитую тему? Нет, было уже много раз более-менее аналогичное. Оригинальную подачу сюжета? Да нет, тоже уже не раз были фильмы с разбросанным порядком сцен вне нормальной хронологии. Может быть неожиданный финал? Для меня он оказался очень предсказуемым. Более того, финал фильма — он же начало истории, очень легко угадывался (с учётом того, что это начало истории). А мне большинство фанатов обещали непредсказуемую развязку. И я с нетерпением ждал, что же такое в финале случился, что может перевернуть всё представление о фильме. Но случилось ровно то, что я ожидал. Поэтому, возможно, весь мой отрицательный отзыв в большей степени месть фильму, который обещал просто убийственно-непредсказуемый финал, а по факту обманул обычным завершением истории. Я даже не знаю, как она ещё могла завершиться. Ну, вообще, у меня было три версии завершения истории. Случилась именно одна из них. В общем, финал больше всего разочаровал. В остальном фильм удивил ещё и героями. То, что главный герой больной человек они и понятно. Но он больной не по причине травмы, а по причине того, что он жаждет убивать, что он любит боль сам и любит причинять боль, что он не испытывает угрызений совести по поводу убийств — ведь он их не помнить. Настоящий маньяк. Но его мотивация остаётся на уровне больной головы. Авторы не хотят объяснить природу его действий, они списывают всё на болезненное состояние. С остальными личностями всё ещё проще. Они просто пакостники, завистники, моральные уроды, но в остальном о них нечего и сказать. Всё просто, но не достоверно.

В остальном я увидел простой фильм, где действие ради действия (или лучше сказать бездействие), без какой-то глубокой философии и без какой-либо интересной идеи, да ещё и с весьма предсказуемым финалом. После просмотра остаётся только одна мысль. Зачем это смотреть, если фильм не даёт пищу для размышлений, не даёт ярких действий и не способен удивить и заинтересовать.",-1
